"","Year","Index","Q25","Q975","Stratum"
"4071",1980,2.13856599737878,0.925622448736377,4.78128907187749,"40_-77"
"4072",1981,1.51638965753308,0.534826922355159,3.10348012210633,"40_-77"
"4073",1982,1.36636766776264,0.480655209601503,2.96049941279876,"40_-77"
"4074",1983,1.42512204732136,0.540680224986711,2.88902267957823,"40_-77"
"4075",1984,1.46249262804158,0.600964052406888,3.23176534823328,"40_-77"
"4076",1985,1.26978946720218,0.560951876478297,2.52709318218933,"40_-77"
"4077",1986,1.07845157948332,0.428571904728337,2.14715528477169,"40_-77"
"4078",1987,0.964322166634544,0.362753311971102,1.98337508284691,"40_-77"
"4079",1988,0.995229573384455,0.353139673269954,2.03792588398246,"40_-77"
"4080",1989,0.999540779979026,0.389547005671103,2.15809480093074,"40_-77"
"4081",1990,0.987987176981113,0.359660879148111,2.04841442694611,"40_-77"
"4082",1991,0.649905727516405,0.168412472990148,1.51546976439082,"40_-77"
"4083",1992,0.50300887979043,0.132151633945136,1.34486777808137,"40_-77"
"4084",1993,0.324372023884145,0.0679666639045286,0.814999849113544,"40_-77"
"4085",1994,0.254471891217374,0.041986212304986,0.660472101922149,"40_-77"
"4086",1995,0.21618812064973,0.032327211005804,0.650363163341847,"40_-77"
"4087",1996,0.207366188511144,0.0366561044471056,0.570872578261983,"40_-77"
"4088",1997,0.209919916977692,0.03438315765081,0.603469432822291,"40_-77"
"4089",1998,0.229068364917299,0.0305109510226655,0.677012797522215,"40_-77"
"4090",1999,0.2720796370825,0.0416750080838966,0.810092172932839,"40_-77"
"4091",2000,0.291664290280853,0.0398839242690308,0.838979024137032,"40_-77"
"4092",2001,0.334206945271619,0.0466459802579297,0.983080605157971,"40_-77"
"4093",2002,0.437088678499579,0.0636830083130335,1.26305230430789,"40_-77"
"4094",2003,0.629746813405867,0.114153780875819,1.98995211121444,"40_-77"
"4095",2004,0.631394747371037,0.137618421752943,2.12185312156086,"40_-77"
"4096",2005,0.823773337803392,0.191310443308236,2.75508327870064,"40_-77"
"4097",2006,0.709148571069493,0.126516750821162,2.26845091938823,"40_-77"
